2.66666633	2.64928119	2.65065221	2.65043953	2.64663441	2.64902876	2.65076238	2.64755530	2.64864243	2.64934424	2.64972500	2.65085400	2.65001182	2.64846102	2.65139415	2.65075843	2.64715652	2.64813018	2.64953574	2.64924578	2.64846743	2.64856694	2.64994524	2.64964661	2.64532878	2.64842958	2.64956671	2.64906596	2.64888801	2.66666673	
2.66666636	2.64930923	2.65071002	2.65072334	2.64441328	2.64724598	2.65211532	2.64562886	2.64786471	2.64812983	2.65024804	2.64950222	2.64914564	2.64905676	2.65032683	2.65151797	2.64650188	2.64472293	2.64973855	2.65109789	2.64771815	2.64785053	2.64714753	2.64819955	2.64340417	2.64756903	2.64937198	2.64915051	2.64874869	2.66666674	
2.66666653	2.64932173	2.64950262	2.64919775	2.64973368	2.65083331	2.65217107	2.65080767	2.65313432	2.65055578	2.65106611	2.65231907	2.65183582	2.65153895	2.64922286	2.65056571	2.65167737	2.65110306	2.65114350	2.65208842	2.65133078	2.65163329	2.64939027	2.65051938	2.65124446	2.65058250	2.64908982	2.64892564	2.64886078	2.66666685	
2.66666654	2.64922816	2.64943731	2.64831885	2.65044569	2.65347428	2.65151542	2.65228624	2.65298218	2.65136530	2.65218710	2.65196163	2.65144939	2.65188126	2.65077067	2.64913561	2.65206063	2.65246978	2.65195511	2.65178886	2.65125678	2.65211560	2.65200088	2.65186811	2.65187171	2.65230563	2.65067444	2.64892639	2.64889977	2.66666683	
2.66666636	2.64875701	2.65055193	2.64952984	2.64321122	2.64899746	2.64760221	2.64857770	2.64845210	2.64840191	2.64815630	2.64736872	2.64764152	2.64741126	2.65153896	2.64982085	2.64499914	2.64730861	2.65113056	2.64955854	2.64419273	2.64597073	2.64765428	2.64762473	2.64497258	2.64643184	2.65119677	2.64922220	2.64889563	2.66666668	
2.66666632	2.64887318	2.65088767	2.65016885	2.63686139	2.64803236	2.65301198	2.64540456	2.64592739	2.65079058	2.65019768	2.64861064	2.64814952	2.64816581	2.65130387	2.65074740	2.64414843	2.64577124	2.65072423	2.65002516	2.64666537	2.64601953	2.64622760	2.64571495	2.64146866	2.64362377	2.64996607	2.64914886	2.64876991	2.66666665	
2.66666632	2.64885992	2.65100607	2.65019035	2.64078674	2.64705857	2.65378852	2.64917189	2.64815780	2.65038763	2.65047325	2.65041232	2.64987339	2.64980176	2.65108832	2.65064191	2.64574609	2.64703485	2.65079556	2.64983390	2.64752232	2.64893735	2.64813728	2.64886009	2.64371702	2.64735580	2.64841476	2.64859398	2.64865159	2.66666667	
2.66666633	2.64911761	2.65062028	2.65016684	2.64313914	2.64645818	2.65266107	2.64605872	2.64874810	2.65011802	2.64958540	2.64883998	2.65148609	2.65102935	2.65040349	2.65128337	2.64817869	2.64758466	2.65073637	2.65093547	2.64868994	2.64817043	2.64712173	2.65005996	2.65009872	2.64864165	2.64761581	2.64950336	2.64913642	2.66666665	
2.66666636	2.64888799	2.65038838	2.65053602	2.64562824	2.64572045	2.65156290	2.64670367	2.64907472	2.64855436	2.64821663	2.64912161	2.65091558	2.65196623	2.65002515	2.65237401	2.64980945	2.64684979	2.65034983	2.64779222	2.65084871	2.64964028	2.64591054	2.64702694	2.64656314	2.64824938	2.64991884	2.64897999	2.64908811	2.66666666	
2.66666655	2.64952149	2.64887092	2.64951603	2.65077967	2.65160840	2.65128217	2.65053099	2.65171682	2.65251877	2.65170599	2.65148041	2.65202255	2.65179921	2.64994079	2.65037987	2.65208652	2.65180121	2.65144456	2.65126016	2.65228688	2.65181266	2.65037354	2.65146513	2.65139064	2.64964662	2.64927825	2.64871811	2.64877301	2.66666678	
2.66666654	2.64864513	2.65024157	2.64801493	2.64946766	2.65373142	2.64941950	2.65159239	2.65138342	2.65118542	2.65144233	2.65102429	2.65015432	2.65091024	2.65118224	2.64850809	2.65082259	2.65278759	2.65236826	2.65169633	2.65177503	2.65179862	2.65352031	2.65222944	2.65178134	2.65266726	2.65059951	2.64887455	2.64893466	2.66666679	
2.66666638	2.64928360	2.65097466	2.64820585	2.64175361	2.64400646	2.65136428	2.64672135	2.64562009	2.64713028	2.64536644	2.64466953	2.64525206	2.64664346	2.65133063	2.65042160	2.64188980	2.64529468	2.64994489	2.64518277	2.64216806	2.64598417	2.64886636	2.64409758	2.64234560	2.64926185	2.65031232	2.64940848	2.64900511	2.66666664	
2.66666641	2.64953833	2.64920297	2.64927694	2.64340557	2.63449620	2.65022404	2.64970792	2.64537486	2.64578485	2.64687145	2.64232566	2.64829735	2.64739855	2.65010468	2.65228344	2.64688539	2.64247231	2.65070009	2.65119604	2.64175126	2.64484807	2.64425024	2.64612883	2.64298844	2.64205071	2.64727655	2.64936719	2.64870209	2.66666658	
2.66666639	2.64960490	2.64948165	2.65035497	2.64560953	2.64191373	2.64344639	2.65255114	2.65326934	2.64674885	2.64810388	2.64596730	2.64974343	2.65146884	2.65046654	2.65186067	2.64868999	2.64783066	2.65173141	2.65244369	2.64793576	2.64999519	2.64279235	2.65095775	2.65124444	2.64825165	2.64810714	2.64915704	2.64908161	2.66666658	
2.66666634	2.64802203	2.65031077	2.65050066	2.64473683	2.64212808	2.64888813	2.65352775	2.65226600	2.64944360	2.65111963	2.65362707	2.65048672	2.65124003	2.65067772	2.65194443	2.64596061	2.65041334	2.65329987	2.64951747	2.64554406	2.64853234	2.64836599	2.64594483	2.64555287	2.65086631	2.65162251	2.64920373	2.64931900	2.66666658	
2.66666639	2.64883907	2.64927878	2.65093059	2.64742733	2.64217897	2.64889064	2.65403871	2.65012744	2.64719234	2.65176335	2.65396232	2.65159182	2.65138206	2.65011944	2.65312693	2.64850809	2.64509022	2.65204262	2.65148803	2.64503554	2.64865026	2.64788311	2.64330691	2.64285093	2.64621861	2.65050536	2.64917266	2.64905331	2.66666657	
2.66666657	2.64991301	2.64808076	2.64935142	2.65184582	2.65103832	2.65203081	2.65282359	2.65225324	2.65362735	2.65207209	2.65164277	2.65337163	2.65217021	2.64903749	2.65136289	2.65285799	2.65177817	2.65192436	2.65152626	2.65175403	2.65314357	2.65174908	2.65238960	2.65008159	2.65055575	2.64933374	2.64847371	2.64877554	2.66666670	
2.66666659	2.65004529	2.64831805	2.64853008	2.64739275	2.65114822	2.65565428	2.65076732	2.65241568	2.65380201	2.65086080	2.64771284	2.65298663	2.64932917	2.65131967	2.64795832	2.64992325	2.65283724	2.65250291	2.65055834	2.65242451	2.65271203	2.65128808	2.65334712	2.65132028	2.65322740	2.65175467	2.64888331	2.64904042	2.66666671	
2.66666642	2.64894189	2.64989738	2.64932734	2.63849553	2.64083308	2.65151126	2.64849320	2.64270493	2.64195539	2.64826298	2.64904755	2.64920972	2.64887760	2.65035107	2.65031693	2.63674998	2.64057785	2.64876366	2.64534298	2.64268860	2.64749254	2.64555725	2.63690125	2.64507590	2.64801905	2.65190401	2.64889942	2.64906293	2.66666660	
2.66666642	2.64889094	2.65015047	2.65057486	2.64045053	2.63364842	2.64601773	2.64921729	2.64659867	2.63692290	2.64432776	2.65535007	2.64875921	2.64732477	2.65127455	2.65296555	2.64395889	2.64686033	2.64894884	2.64229226	2.64419645	2.64966679	2.64293174	2.62483684	2.64196023	2.63832104	2.64861570	2.64942098	2.64954956	2.66666654	
2.66666646	2.64845309	2.64980444	2.65085003	2.63942109	2.64744512	2.65212412	2.65052031	2.64789130	2.64745874	2.64560446	2.64571455	2.64981827	2.64892406	2.65153696	2.65272431	2.64656571	2.64739932	2.65251888	2.65314974	2.64650109	2.65190825	2.64647303	2.64072544	2.64211985	2.64757732	2.64953149	2.64926404	2.64877344	2.66666653	
2.66666649	2.64890674	2.64906758	2.65311244	2.64823976	2.64143680	2.65371338	2.65121136	2.64814245	2.65212982	2.65153004	2.63916939	2.65134175	2.65167666	2.65053244	2.65240953	2.64505265	2.64380223	2.65186014	2.65220200	2.64713098	2.65045237	2.65137646	2.64952728	2.64509894	2.65055865	2.65010258	2.64900900	2.64905033	2.66666654	
2.66666647	2.64932418	2.65020352	2.65104565	2.63674432	2.64094053	2.65113164	2.65385196	2.64753410	2.65249372	2.64898983	2.64450453	2.65331044	2.65461135	2.64798967	2.65332867	2.64973834	2.64437020	2.64747274	2.65147925	2.65014308	2.65347380	2.65306331	2.64184639	2.63796357	2.64954933	2.64955545	2.64920209	2.64890701	2.66666653	
2.66666661	2.64950316	2.64908634	2.64892530	2.64818602	2.65193417	2.64875632	2.65359893	2.65280835	2.65516021	2.65253224	2.65197849	2.65478278	2.65361142	2.64878677	2.65138893	2.65375411	2.65319644	2.64987104	2.65403785	2.65318104	2.65413394	2.65315964	2.65216704	2.65114244	2.65320350	2.64731503	2.64903237	2.64897709	2.66666667	
2.66666661	2.64940179	2.65005555	2.64765480	2.65122098	2.65332907	2.65218721	2.65090917	2.65483888	2.65113475	2.65150472	2.65444234	2.65219015	2.65205497	2.65138033	2.64789174	2.65033681	2.65221275	2.65250793	2.65346712	2.65381206	2.64958801	2.65155310	2.65079033	2.65405189	2.65402893	2.65153649	2.64972317	2.64907146	2.66666669	
2.66666644	2.64982586	2.65077198	2.64670969	2.64150110	2.63492605	2.64959878	2.64334481	2.64832252	2.64594671	2.64592858	2.64599210	2.64859714	2.65061030	2.64913314	2.65117419	2.63778829	2.64642939	2.64828968	2.63584862	2.64669913	2.64729851	2.64318527	2.63609687	2.63878163	2.64302296	2.65308983	2.64913719	2.64890554	2.66666659	
2.66666641	2.64867887	2.65079515	2.64869871	2.63579871	2.60699258	2.65291379	2.64879529	2.64571517	2.64734478	2.64608708	2.64361666	2.65215372	2.65204771	2.65008354	2.65296354	2.64196015	2.64590019	2.64832856	2.63499741	2.64324683	2.65050226	2.64759915	2.63350501	2.61735675	2.64377593	2.64864405	2.64917941	2.64937065	2.66666654	
2.66666642	2.64894110	2.65100416	2.64917201	2.63798818	2.63259420	2.65473962	2.65670209	2.65002761	2.64956386	2.64831506	2.63470034	2.65062008	2.65210360	2.65066948	2.65405807	2.65104758	2.65080719	2.65070596	2.63924423	2.64720646	2.65173449	2.65127432	2.63723662	2.64022737	2.64752029	2.64558392	2.64954998	2.64892521	2.66666652	
2.66666643	2.64896651	2.65060022	2.64663937	2.64278654	2.64820643	2.65432994	2.65608549	2.64409807	2.64919704	2.64974246	2.64066601	2.64890866	2.64975785	2.65151054	2.65339274	2.64963479	2.65115058	2.65070738	2.63877242	2.64891196	2.65271741	2.64917049	2.64264353	2.63782097	2.64579386	2.64996025	2.64961663	2.64901815	2.66666653	
2.66666649	2.64960570	2.64878931	2.64857009	2.64875929	2.64951288	2.65248964	2.65388000	2.64489073	2.64614352	2.65251839	2.64636185	2.65386524	2.65467920	2.64879178	2.65328591	2.65040452	2.64965535	2.65210903	2.64356078	2.64707242	2.65554197	2.64918698	2.64439976	2.64350866	2.64789827	2.65005144	2.64908082	2.64940406	2.66666656	
2.66666663	2.64910205	2.64796713	2.64917706	2.65206527	2.65289059	2.65158581	2.65429504	2.65099590	2.65303767	2.65344515	2.65482242	2.65519721	2.65266811	2.64883388	2.65047130	2.65362862	2.65396756	2.65452009	2.65309181	2.65344498	2.65708973	2.65396305	2.65390108	2.65357965	2.64967741	2.64894493	2.64870794	2.64956026	2.66666669	
2.66666664	2.64936858	2.64879409	2.64949157	2.64979635	2.65301277	2.65207954	2.65149260	2.65041746	2.65276846	2.65109478	2.65262184	2.65176176	2.64936247	2.65169225	2.64881556	2.65120861	2.65307881	2.65201600	2.65444376	2.65334601	2.65214827	2.65203257	2.65304988	2.65300807	2.65175052	2.64943121	2.64960937	2.64942812	2.66666671	
2.66666652	2.64905343	2.64949046	2.65061740	2.64704273	2.63993831	2.64570567	2.64848689	2.64277798	2.64489797	2.64821288	2.63640089	2.64925893	2.64708414	2.65145895	2.65122923	2.64008607	2.64496354	2.64294298	2.64327428	2.64341247	2.64028820	2.64825927	2.64326789	2.62574580	2.64746080	2.65175659	2.65001548	2.64929328	2.66666656	
2.66666639	2.64978312	2.65151561	2.64684495	2.64021744	2.64469548	2.64751049	2.64820881	2.64602082	2.65006431	2.65605589	2.64221664	2.64924224	2.64859827	2.65032748	2.65269153	2.64431430	2.64714044	2.64873477	2.64440134	2.64735960	2.64347950	2.64622034	2.64389560	2.64286501	2.64403493	2.64979220	2.64947974	2.64908332	2.66666654	
2.66666643	2.64925188	2.65003165	2.64947099	2.64275703	2.64484364	2.64888730	2.65174003	2.64932062	2.65080847	2.65233349	2.64642177	2.65180002	2.65255075	2.64773077	2.65231463	2.64843124	2.65113038	2.65079999	2.64708027	2.65169781	2.64922150	2.64641069	2.64250918	2.64671562	2.64542299	2.64974876	2.64951658	2.64916442	2.66666653	
2.66666646	2.64918448	2.64898514	2.65177900	2.64708828	2.64058769	2.65148560	2.65036811	2.65189791	2.65034132	2.64668171	2.64799757	2.65451921	2.65373260	2.64900882	2.65232388	2.65068793	2.65379372	2.65311920	2.64851645	2.65026025	2.64750635	2.64655587	2.64237263	2.64650814	2.64826673	2.64804480	2.64942937	2.64915077	2.66666655	
2.66666643	2.64928365	2.65116426	2.64909260	2.63363388	2.64214514	2.65269953	2.65160299	2.65191438	2.65246540	2.65692188	2.64758509	2.65064323	2.65408850	2.65120775	2.65337558	2.65199879	2.65363992	2.65361066	2.65134495	2.65093605	2.64248485	2.64723123	2.64722413	2.65028268	2.64710166	2.64756880	2.64961483	2.64945663	2.66666654	
2.66666668	2.64928526	2.64865769	2.64957976	2.65159806	2.65153995	2.65229032	2.65114671	2.65212289	2.65048203	2.65338157	2.65011652	2.65292180	2.65216337	2.65189019	2.65029156	2.65254971	2.65352515	2.65327261	2.65315824	2.65340632	2.65139216	2.65282943	2.65185102	2.65322183	2.65207259	2.64791396	2.64910617	2.64937747	2.66666667	
2.66666670	2.64922920	2.64970021	2.64866159	2.64621501	2.65414584	2.65182417	2.65149098	2.65090140	2.65195576	2.65050402	2.65077301	2.65185771	2.64969679	2.64942267	2.64708294	2.65123162	2.65166991	2.65009206	2.65166351	2.65141074	2.65186206	2.65133354	2.65337600	2.65207857	2.65268486	2.64936232	2.64879228	2.64953358	2.66666673	
2.66666660	2.64941210	2.64920721	2.65062692	2.64610262	2.64878497	2.64739380	2.64900326	2.64538008	2.65062227	2.65087927	2.64895776	2.64132422	2.64213644	2.65059344	2.65059559	2.64610345	2.64796691	2.64420421	2.64490891	2.64165002	2.64367352	2.63984323	2.64846660	2.64486359	2.64094845	2.65016903	2.64949776	2.64948167	2.66666661	
2.66666656	2.64929167	2.64957364	2.65048551	2.64721088	2.64419078	2.64666909	2.64919811	2.64912975	2.64657914	2.64890609	2.65265943	2.65357432	2.63957229	2.64797781	2.65216763	2.64720836	2.64862566	2.64812759	2.64870500	2.64989646	2.64300971	2.63902329	2.64179982	2.64967956	2.64634105	2.64741950	2.64916033	2.64966482	2.66666658	
2.66666654	2.64980575	2.64989671	2.64996093	2.64368739	2.64620532	2.64867890	2.64974595	2.65082156	2.64982288	2.64972146	2.65479068	2.65603532	2.64285355	2.65055197	2.65218779	2.64889482	2.65129902	2.65086946	2.64929083	2.65102256	2.65140178	2.64760695	2.64522705	2.64729675	2.64824070	2.64884562	2.64954118	2.64946706	2.66666656	
2.66666653	2.64911234	2.65034045	2.64903241	2.64526549	2.64603001	2.64939608	2.65157609	2.64907454	2.64837689	2.65102140	2.65284732	2.65434028	2.64477126	2.64913228	2.65188592	2.64907189	2.65152451	2.65214052	2.64801499	2.65173598	2.64996478	2.64933428	2.64798316	2.64299609	2.64807365	2.64895901	2.64916896	2.64950750	2.66666656	
2.66666657	2.64907152	2.64957999	2.64977669	2.64725988	2.64613394	2.65141093	2.65058009	2.64883871	2.64921976	2.65022190	2.64984302	2.65181379	2.64640852	2.64851665	2.65196631	2.65127317	2.65241519	2.65286798	2.64834110	2.65353516	2.65007392	2.65024856	2.65126199	2.64186666	2.64678704	2.64910908	2.64897037	2.64949676	2.66666658	
2.66666670	2.64896976	2.64854315	2.65079182	2.65155039	2.64998448	2.65200362	2.65263651	2.65093096	2.65209943	2.65081341	2.65107611	2.65139853	2.65137496	2.64764629	2.65070991	2.65222733	2.65211283	2.65255865	2.65249456	2.65310465	2.65186283	2.65292478	2.65320608	2.65244794	2.65098657	2.64884486	2.64905882	2.64980812	2.66666669	
2.66666670	2.64935748	2.64917121	2.64959204	2.65149414	2.65165018	2.65356187	2.65139924	2.65278716	2.65146164	2.64943729	2.65239789	2.64883751	2.65056807	2.65060958	2.64933765	2.64995893	2.65188817	2.65072376	2.65266114	2.65074842	2.65080744	2.65252932	2.65089783	2.65194185	2.65039539	2.65023920	2.64940986	2.64966062	2.66666671	
2.66666658	2.64918001	2.64997608	2.64901887	2.64384026	2.64705128	2.65062902	2.64695894	2.64808323	2.65060847	2.65037623	2.64781937	2.64787161	2.64415400	2.65133776	2.65089127	2.64470658	2.64873654	2.64524112	2.64899041	2.64936280	2.64284929	2.64579187	2.64669318	2.64576641	2.64567577	2.64896110	2.64945724	2.64978539	2.66666661	
2.66666659	2.64942186	2.65051175	2.64934575	2.64371614	2.64802142	2.64834623	2.64638192	2.64571965	2.64984143	2.64770275	2.65189747	2.65183905	2.64118424	2.65081909	2.65206629	2.64697733	2.64911842	2.64767809	2.64659467	2.64917013	2.64647775	2.64563305	2.64593580	2.64322949	2.64945092	2.64990318	2.64941585	2.64974948	2.66666657	
2.66666659	2.64895980	2.65106616	2.64954214	2.64568490	2.64996867	2.65012558	2.64578145	2.64865507	2.65163541	2.64888182	2.65212629	2.65208456	2.64620121	2.65016026	2.65261671	2.65088084	2.65104958	2.65076100	2.64863454	2.65045542	2.64881885	2.64891113	2.64837056	2.64285757	2.64814549	2.65030568	2.64971426	2.64961398	2.66666654	
2.66666663	2.64919925	2.65000826	2.64951172	2.64811251	2.64981843	2.65151641	2.64609709	2.64926581	2.65348268	2.65186511	2.65179839	2.65076048	2.64527627	2.65083024	2.65132086	2.64801755	2.65153699	2.65258420	2.64928829	2.65012656	2.64949376	2.64919532	2.64714387	2.64117566	2.64659448	2.64970206	2.64961864	2.64939584	2.66666654	
2.66666663	2.64900048	2.65021604	2.64922782	2.64682764	2.64966082	2.65007186	2.64848146	2.64768743	2.65186117	2.64874949	2.65101103	2.65042258	2.64556463	2.65062637	2.64971562	2.64635051	2.65175728	2.65150011	2.64826240	2.65217864	2.64965563	2.64846923	2.64763405	2.64435231	2.64483651	2.64860460	2.64945769	2.64949223	2.66666655	
2.66666677	2.64918775	2.64924222	2.64958949	2.65012260	2.64987974	2.64974988	2.64986597	2.64954912	2.65097359	2.65073380	2.65079323	2.65198587	2.65003694	2.64964905	2.64869914	2.65064051	2.65161918	2.65075317	2.65048931	2.65217612	2.65272765	2.65186853	2.65218614	2.65240611	2.65086893	2.64895755	2.64902382	2.64955250	2.66666669	
2.66666678	2.64905868	2.64943509	2.64902826	2.65159200	2.65078011	2.65057419	2.65199189	2.65247083	2.65164767	2.65082367	2.65191077	2.65142730	2.65122566	2.65004117	2.64862384	2.65182202	2.65124648	2.65032012	2.65184526	2.65230224	2.65224137	2.65219396	2.65259051	2.65197238	2.65225312	2.64888157	2.64940272	2.64969557	2.66666671	
2.66666664	2.64907876	2.65046566	2.64891260	2.64668300	2.64894177	2.65007915	2.64646607	2.64851222	2.65065715	2.64996709	2.64908812	2.64648467	2.64662802	2.65152093	2.65075390	2.64696944	2.64879543	2.64799974	2.64700521	2.64891657	2.64672971	2.64708768	2.64789179	2.64435702	2.64682944	2.64949943	2.64979459	2.64963680	2.66666659	
2.66666664	2.64914801	2.65006690	2.64946026	2.64561365	2.64782896	2.65100725	2.64713815	2.64688959	2.64866254	2.65153113	2.65043934	2.64969792	2.64474931	2.65112082	2.65002343	2.64639565	2.64840418	2.64987080	2.64788701	2.64867622	2.64597796	2.64883628	2.65000439	2.64525708	2.64598457	2.65007996	2.64969548	2.64970964	2.66666656	
2.66666665	2.64928827	2.65024581	2.64881702	2.64670900	2.64974444	2.65129846	2.64759161	2.64892369	2.65223599	2.65170226	2.65172974	2.65145857	2.64711988	2.65095085	2.64965027	2.64928500	2.65108967	2.64977807	2.64959480	2.65096323	2.64845180	2.64923451	2.64994215	2.64809144	2.64764656	2.65036716	2.64958125	2.64968986	2.66666656	
2.66666668	2.64913769	2.65042456	2.64896350	2.64588196	2.64968130	2.65044244	2.64837871	2.64839434	2.65126294	2.65151948	2.65103726	2.65088096	2.64695337	2.65060507	2.65020351	2.64866990	2.65039253	2.64861375	2.64911583	2.65151101	2.64931235	2.64810126	2.64819791	2.64924926	2.64805623	2.64952477	2.64947029	2.64965244	2.66666656	
2.66666673	2.64925094	2.65022108	2.64901417	2.64412814	2.64901830	2.64963593	2.64767083	2.64563353	2.64926354	2.65065785	2.65001764	2.65058880	2.64725904	2.65003416	2.65049357	2.64854593	2.64997456	2.64955124	2.64816585	2.64983186	2.64923079	2.64710279	2.64770506	2.64771132	2.64809377	2.64918758	2.64957985	2.64960823	2.66666656	
2.66666686	2.64905998	2.64926429	2.64909734	2.64966769	2.65047673	2.65009963	2.65006956	2.64951159	2.64963696	2.65009261	2.64966340	2.64956063	2.65019520	2.64930903	2.64993248	2.65066403	2.65044308	2.65096063	2.65032346	2.65006204	2.65048502	2.65084196	2.65130864	2.65071133	2.64953810	2.64905684	2.64951364	2.64971478	2.66666668	
2.66666688	2.64924146	2.64911927	2.64922738	2.65198540	2.65216342	2.65204766	2.65177339	2.65174966	2.65182559	2.65188456	2.65163596	2.65102473	2.65132965	2.64981742	2.64999810	2.65150063	2.65157890	2.65171038	2.65155100	2.65186436	2.65160151	2.65202050	2.65214535	2.65214576	2.65090470	2.65004916	2.64948915	2.64975119	2.66666670	
2.66666674	2.64919791	2.65014147	2.64893280	2.64777847	2.64971559	2.64966055	2.64942938	2.64952114	2.65069514	2.64971040	2.65010164	2.64864325	2.64826797	2.65173931	2.64931628	2.64813681	2.65037574	2.64860819	2.64789251	2.65005352	2.64792187	2.64842365	2.64839708	2.64750778	2.64913511	2.64983696	2.64954087	2.64976160	2.66666661	
2.66666671	2.64927612	2.65007117	2.64873654	2.64567169	2.64786257	2.64833886	2.64667926	2.64769485	2.64954423	2.64849676	2.64827617	2.64804046	2.64596889	2.65095625	2.65021830	2.64730952	2.64856818	2.64859315	2.64661096	2.64878194	2.64866361	2.64664676	2.64743265	2.64704809	2.64789065	2.64919347	2.64965368	2.64970955	2.66666662	
2.66666670	2.64914361	2.65003957	2.64883293	2.64728040	2.64921597	2.64961181	2.64860604	2.64895259	2.65102207	2.65100845	2.65030013	2.64943299	2.64829761	2.65099182	2.65045241	2.64895515	2.64998761	2.65029789	2.64915204	2.64898530	2.64967059	2.64936301	2.64938023	2.64860667	2.64883386	2.64916169	2.64959750	2.64973755	2.66666663	
