TITLE="(Vx,Vy)"
VARIABLES=X,Y,Fx,Fy,Fm
ZONE T="T-Dummy" I=83, J=30, F=POINT
0.063333 6.341566 0.000000 0.000000 0.000000
0.063333 6.446386 0.000000 0.000000 0.000000
0.063333 6.551205 0.000000 0.000000 0.000000
0.063333 6.656024 0.000000 0.000000 0.000000
0.063333 6.760843 0.000000 0.000000 0.000000
0.063333 6.865663 0.000000 0.000000 0.000000
0.063333 6.970482 0.000000 0.000000 0.000000
0.063333 7.075301 0.000000 0.000000 0.000000
0.063333 7.180120 0.000000 0.000000 0.000000
0.063333 7.284940 0.000000 0.000000 0.000000
0.063333 7.389759 0.000000 0.000000 0.000000
0.063333 7.494578 0.000000 0.000000 0.000000
0.063333 7.599398 0.000000 0.000000 0.000000
0.063333 7.704217 0.000000 0.000000 0.000000
0.063333 7.809036 0.000000 0.000000 0.000000
0.063333 7.913855 0.000000 0.000000 0.000000
0.063333 8.018675 0.000000 0.000000 0.000000
0.063333 8.123494 0.000000 0.000000 0.000000
0.063333 8.228313 0.000000 0.000000 0.000000
0.063333 8.333133 0.000000 0.000000 0.000000
0.063333 8.437952 0.000000 0.000000 0.000000
0.063333 8.542771 0.000000 0.000000 0.000000
0.063333 8.647590 0.000000 0.000000 0.000000
0.190000 0.052410 0.000000 0.000000 0.000000
0.190000 0.157229 -0.000130 -0.000216 0.000252
0.190000 0.262048 -0.000254 -0.000735 0.000779
0.190000 0.366867 -0.000520 -0.001555 0.001643
0.190000 0.471687 -0.001269 -0.002252 0.002591
0.190000 0.576506 -0.002567 -0.002489 0.003579
0.190000 0.681325 -0.003799 -0.002651 0.004636
0.190000 0.786145 -0.004987 -0.002947 0.005796
0.190000 0.890964 -0.006169 -0.003398 0.007049
0.190000 0.995783 -0.007050 -0.003745 0.007990
0.190000 1.100602 -0.007301 -0.004127 0.008399
0.190000 1.205422 -0.007819 -0.003917 0.008758
0.190000 1.310241 -0.008944 -0.002991 0.009435
0.190000 1.415060 -0.009913 -0.002415 0.010204
0.190000 1.519880 -0.010767 -0.002230 0.010996
0.190000 1.624699 -0.011584 -0.002268 0.011804
0.190000 1.729518 -0.012491 -0.002665 0.012773
0.190000 1.834337 -0.012969 -0.003450 0.013423
0.190000 1.939157 -0.013416 -0.003548 0.013880
0.190000 2.043976 -0.014342 -0.002985 0.014650
0.190000 2.148795 -0.015141 -0.002818 0.015401
0.190000 2.253614 -0.015868 -0.002907 0.016132
0.190000 2.358434 -0.016555 -0.002997 0.016824
0.190000 2.463253 -0.017579 -0.003711 0.017966
0.190000 2.568072 -0.018148 -0.005138 0.018862
0.190000 2.672892 -0.018539 -0.005804 0.019427
0.190000 2.777711 -0.019424 -0.005755 0.020259
0.190000 2.882530 -0.020173 -0.006013 0.021050
0.190000 2.987349 -0.020910 -0.006304 0.021839
0.190000 3.092169 -0.021636 -0.006316 0.022539
0.190000 3.196988 -0.022895 -0.007049 0.023955
0.190000 3.301807 -0.023628 -0.008681 0.025174
0.190000 3.406627 -0.023881 -0.009317 0.025636
0.190000 3.511446 -0.024543 -0.008953 0.026126
0.190000 3.616265 -0.025198 -0.008783 0.026685
0.190000 3.721084 -0.025884 -0.008557 0.027262
0.190000 3.825904 -0.026547 -0.007974 0.027719
0.190000 3.930723 -0.027871 -0.008341 0.029093
0.190000 4.035542 -0.028574 -0.009928 0.030251
0.190000 4.140361 -0.028700 -0.010559 0.030583
0.190000 4.245181 -0.029447 -0.010275 0.031190
0.190000 4.350000 -0.030117 -0.010240 0.031811
0.190000 4.454819 -0.030019 -0.009947 0.031625
0.190000 4.559639 -0.029141 -0.009190 0.030555
0.190000 4.664458 -0.028988 -0.009490 0.030502
0.190000 4.769277 -0.028226 -0.011026 0.030304
0.190000 4.874096 -0.026972 -0.011605 0.029365
0.190000 4.978916 -0.026321 -0.011316 0.028652
0.190000 5.083735 -0.025597 -0.011301 0.027982
0.190000 5.188554 -0.024791 -0.011125 0.027174
0.190000 5.293373 -0.023814 -0.010408 0.025989
0.190000 5.398193 -0.023343 -0.010297 0.025513
0.190000 5.503012 -0.022463 -0.011034 0.025028
0.190000 5.607831 -0.021320 -0.010970 0.023978
0.190000 5.712651 -0.020668 -0.010188 0.023043
0.190000 5.817470 -0.019975 -0.009555 0.022143
0.190000 5.922289 -0.019278 -0.008802 0.021192
0.190000 6.027108 -0.018578 -0.007738 0.020125
0.190000 6.131928 -0.018395 -0.007347 0.019807
0.190000 6.236747 -0.017734 -0.007718 0.019341
0.190000 6.341566 -0.016539 -0.007509 0.018165
0.190000 6.446386 -0.015560 -0.006706 0.016945
0.190000 6.551205 -0.014711 -0.005853 0.015833
0.190000 6.656024 -0.013980 -0.004780 0.014775
0.190000 6.760843 -0.013277 -0.003395 0.013704
0.190000 6.865663 -0.013057 -0.002615 0.013317
0.190000 6.970482 -0.012618 -0.002507 0.012865
0.190000 7.075301 -0.011678 -0.002184 0.011880
0.190000 7.180120 -0.010800 -0.001617 0.010921
0.190000 7.284940 -0.009898 -0.000856 0.009936
0.190000 7.389759 -0.008982 0.000247 0.008987
0.190000 7.494578 -0.008046 0.001636 0.008219
0.190000 7.599398 -0.007615 0.002404 0.007994
0.190000 7.704217 -0.007253 0.002587 0.007706
0.190000 7.809036 -0.006299 0.002659 0.006842
0.190000 7.913855 -0.005144 0.002533 0.005737
0.190000 8.018675 -0.003995 0.002447 0.004687
0.190000 8.123494 -0.002796 0.002386 0.003679
0.190000 8.228313 -0.001509 0.002191 0.002666
0.190000 8.333133 -0.000713 0.001553 0.001713
0.190000 8.437952 -0.000396 0.000771 0.000868
0.190000 8.542771 -0.000264 0.000231 0.000351
0.190000 8.647590 0.000000 0.000000 0.000000
0.316667 0.052410 0.000000 0.000000 0.000000
0.316667 0.157229 -0.000399 -0.000672 0.000783
0.316667 0.262048 -0.000704 -0.002431 0.002538
0.316667 0.366867 -0.000224 -0.008415 0.008449
0.316667 0.471687 -0.002318 -0.012203 0.012482
0.316667 0.576506 -0.008506 -0.010712 0.013733
0.316667 0.681325 -0.012525 -0.011308 0.016930
0.316667 0.786145 -0.016256 -0.014825 0.022075
0.316667 0.890964 -0.021330 -0.022570 0.031156
0.316667 0.995783 -0.027935 -0.026915 0.038921
0.316667 1.100602 -0.026223 -0.032814 0.042207
0.316667 1.205422 -0.023208 -0.030678 0.038692
0.316667 1.310241 -0.027992 -0.017156 0.032948
0.316667 1.415060 -0.031093 -0.010724 0.032934
0.316667 1.519880 -0.033977 -0.008593 0.035068
0.316667 1.624699 -0.037836 -0.009109 0.038937
0.316667 1.729518 -0.047743 -0.012569 0.049403
0.316667 1.834337 -0.047756 -0.021943 0.052680
0.316667 1.939157 -0.041665 -0.020764 0.046693
0.316667 2.043976 -0.045082 -0.009290 0.046050
0.316667 2.148795 -0.047590 -0.004561 0.047809
0.316667 2.253614 -0.050091 -0.002300 0.050145
0.316667 2.358434 -0.053127 0.001207 0.053154
0.316667 2.463253 -0.066356 -0.002486 0.066404
0.316667 2.568072 -0.067595 -0.016410 0.069594
0.316667 2.672892 -0.058496 -0.017953 0.061246
0.316667 2.777711 -0.060937 -0.009282 0.061645
0.316667 2.882530 -0.062813 -0.006220 0.063121
0.316667 2.987349 -0.065064 -0.004047 0.065194
0.316667 3.092169 -0.067927 0.002051 0.067992
0.316667 3.196988 -0.084340 -0.001664 0.084368
0.316667 3.301807 -0.086274 -0.019000 0.088364
0.316667 3.406627 -0.074298 -0.021790 0.077475
0.316667 3.511446 -0.075983 -0.013069 0.077104
0.316667 3.616265 -0.077947 -0.009674 0.078545
0.316667 3.721084 -0.080376 -0.006268 0.080624
0.316667 3.825904 -0.083404 0.002834 0.083497
0.316667 3.930723 -0.103184 -0.000401 0.103204
0.316667 4.035542 -0.105429 -0.020697 0.107461
0.316667 4.140361 -0.090074 -0.024185 0.093312
0.316667 4.245181 -0.091385 -0.014607 0.092550
0.316667 4.350000 -0.093179 -0.010921 0.093817
0.316667 4.454819 -0.093158 -0.006947 0.093422
0.316667 4.559639 -0.091365 0.003136 0.091471
0.316667 4.664458 -0.107095 -0.000083 0.107120
0.316667 4.769277 -0.104021 -0.020084 0.105955
0.316667 4.874096 -0.084601 -0.023416 0.087819
0.316667 4.978916 -0.081525 -0.014872 0.082874
0.316667 5.083735 -0.078977 -0.011761 0.079848
0.316667 5.188554 -0.076682 -0.008379 0.077144
0.316667 5.293373 -0.074436 0.000488 0.074489
0.316667 5.398193 -0.085897 -0.001435 0.085939
0.316667 5.503012 -0.082104 -0.016640 0.083778
0.316667 5.607831 -0.066237 -0.018843 0.068885
0.316667 5.712651 -0.063226 -0.012164 0.064386
0.316667 5.817470 -0.060826 -0.009095 0.061503
0.316667 5.922289 -0.058820 -0.005279 0.059065
0.316667 6.027108 -0.057042 0.003488 0.057214
0.316667 6.131928 -0.066598 0.003111 0.066716
0.316667 6.236747 -0.064467 -0.007931 0.064953
0.316667 6.341566 -0.051272 -0.010094 0.052260
0.316667 6.446386 -0.047236 -0.006356 0.047662
0.316667 6.551205 -0.044330 -0.003623 0.044482
0.316667 6.656024 -0.042087 0.001135 0.042127
0.316667 6.760843 -0.039757 0.011497 0.041525
0.316667 6.865663 -0.046242 0.013342 0.048248
0.316667 6.970482 -0.045832 0.006512 0.046330
0.316667 7.075301 -0.036325 0.004255 0.036597
0.316667 7.180120 -0.032338 0.004072 0.032616
0.316667 7.284940 -0.029353 0.006139 0.030026
0.316667 7.389759 -0.026576 0.011716 0.029143
0.316667 7.494578 -0.023048 0.023150 0.032878
0.316667 7.599398 -0.026164 0.025650 0.036827
0.316667 7.704217 -0.026948 0.021526 0.034606
0.316667 7.809036 -0.020408 0.018141 0.027398
0.316667 7.913855 -0.015771 0.011874 0.019803
0.316667 8.018675 -0.012321 0.009117 0.015370
0.316667 8.123494 -0.008593 0.008688 0.012265
0.316667 8.228313 -0.002699 0.009992 0.010423
0.316667 8.333133 -0.000535 0.007059 0.007124
0.316667 8.437952 -0.001032 0.002211 0.002450
0.316667 8.542771 -0.000770 0.000636 0.001001
0.316667 8.647590 0.000000 0.000000 0.000000
0.443333 0.052410 0.000000 0.000000 0.000000
0.443333 0.157229 -0.000730 -0.001162 0.001373
0.443333 0.262048 -0.003209 -0.002593 0.004132
0.443333 0.366867 -0.005861 -0.009182 0.010908
0.443333 0.471687 -0.001049 -0.012412 0.012486
0.443333 0.576506 -0.005939 -0.008192 0.010132
0.443333 0.681325 -0.008726 -0.007047 0.011226
0.443333 0.786145 -0.011269 -0.008184 0.013944
0.443333 0.890964 -0.015161 -0.019604 0.024831
0.443333 0.995783 -0.062161 -0.037361 0.072703
0.443333 1.100602 -0.064042 -0.036342 0.073879
0.443333 1.205422 -0.015389 -0.018855 0.024493
0.443333 1.310241 -0.019049 -0.007801 0.020617
0.443333 1.415060 -0.021180 -0.005330 0.021851
0.443333 1.519880 -0.023210 -0.005420 0.023842
0.443333 1.624699 -0.026252 -0.013168 0.029402
0.443333 1.729518 -0.108814 -0.026894 0.112157
0.443333 1.834337 -0.111315 -0.024732 0.114121
0.443333 1.939157 -0.028249 -0.011667 0.030643
0.443333 2.043976 -0.030740 -0.005917 0.031310
0.443333 2.148795 -0.032449 -0.004705 0.032789
0.443333 2.253614 -0.034223 -0.005043 0.034593
0.443333 2.358434 -0.036572 -0.009768 0.037856
0.443333 2.463253 -0.153278 -0.015939 0.154110
0.443333 2.568072 -0.155739 -0.013822 0.156364
0.443333 2.672892 -0.039957 -0.009934 0.041192
0.443333 2.777711 -0.041514 -0.009342 0.042554
0.443333 2.882530 -0.042640 -0.009358 0.043655
0.443333 2.987349 -0.044154 -0.010031 0.045279
0.443333 3.092169 -0.046290 -0.013901 0.048332
0.443333 3.196988 -0.192635 -0.016565 0.193346
0.443333 3.301807 -0.193244 -0.013270 0.193702
0.443333 3.406627 -0.050417 -0.012443 0.051941
0.443333 3.511446 -0.051440 -0.013220 0.053114
0.443333 3.616265 -0.052749 -0.012931 0.054312
0.443333 3.721084 -0.054492 -0.013036 0.056030
0.443333 3.825904 -0.056857 -0.016431 0.059184
0.443333 3.930723 -0.235563 -0.016627 0.236150
0.443333 4.035542 -0.236553 -0.011327 0.236825
0.443333 4.140361 -0.061374 -0.012278 0.062598
0.443333 4.245181 -0.061938 -0.014680 0.063656
0.443333 4.350000 -0.063062 -0.014741 0.064763
0.443333 4.454819 -0.063139 -0.014711 0.064831
0.443333 4.559639 -0.062224 -0.017340 0.064596
0.443333 4.664458 -0.244135 -0.016196 0.244673
0.443333 4.769277 -0.232181 -0.011407 0.232461
0.443333 4.874096 -0.057630 -0.013788 0.059262
0.443333 4.978916 -0.055205 -0.016311 0.057566
0.443333 5.083735 -0.053381 -0.016415 0.055848
0.443333 5.188554 -0.051890 -0.016596 0.054480
0.443333 5.293373 -0.050621 -0.018294 0.053827
0.443333 5.398193 -0.196202 -0.015312 0.196802
0.443333 5.503012 -0.181589 -0.010292 0.181881
0.443333 5.607831 -0.044917 -0.012635 0.046663
0.443333 5.712651 -0.042558 -0.014299 0.044897
0.443333 5.817470 -0.040852 -0.013393 0.042991
0.443333 5.922289 -0.039542 -0.012387 0.041437
0.443333 6.027108 -0.038464 -0.011558 0.040169
0.443333 6.131928 -0.150113 -0.004585 0.150197
0.443333 6.236747 -0.140689 0.000332 0.140697
0.443333 6.341566 -0.034733 -0.005425 0.035155
0.443333 6.446386 -0.031676 -0.008688 0.032846
0.443333 6.551205 -0.029619 -0.007714 0.030607
0.443333 6.656024 -0.028107 -0.005746 0.028690
0.443333 6.760843 -0.026480 -0.000704 0.026545
0.443333 6.865663 -0.103528 0.012493 0.104354
0.443333 6.970482 -0.098246 0.017062 0.099778
0.443333 7.075301 -0.024647 0.005929 0.025384
0.443333 7.180120 -0.021538 -0.000285 0.021545
0.443333 7.284940 -0.019454 0.000267 0.019463
0.443333 7.389759 -0.017594 0.002811 0.017841
0.443333 7.494578 -0.015002 0.011830 0.019262
0.443333 7.599398 -0.059421 0.027086 0.065489
0.443333 7.704217 -0.056947 0.029724 0.064379
0.443333 7.809036 -0.014109 0.015886 0.021292
0.443333 7.913855 -0.010627 0.006645 0.012548
0.443333 8.018675 -0.008325 0.005801 0.010155
0.443333 8.123494 -0.005797 0.006741 0.008903
0.443333 8.228313 -0.001190 0.010099 0.010205
0.443333 8.333133 -0.006111 0.007631 0.009791
0.443333 8.437952 -0.003923 0.002413 0.004610
0.443333 8.542771 -0.001294 0.001065 0.001677
0.443333 8.647590 0.000000 0.000000 0.000000
0.570000 0.052410 0.000000 0.000000 0.000000
0.570000 0.157229 -0.000818 -0.001768 0.001949
0.570000 0.262048 -0.003609 -0.004772 0.005996
0.570000 0.366867 -0.008758 -0.003004 0.009272
0.570000 0.471687 0.000000 0.000000 0.000000
0.570000 0.576506 0.000000 0.000000 0.000000
0.570000 0.681325 0.000000 0.000000 0.000000
0.570000 0.786145 0.000000 0.000000 0.000000
0.570000 0.890964 0.000000 0.000000 0.000000
0.570000 0.995783 -0.067368 -0.011022 0.068296
0.570000 1.100602 -0.074210 -0.011022 0.075054
0.570000 1.205422 0.000000 0.000000 0.000000
0.570000 1.310241 0.000000 0.000000 0.000000
0.570000 1.415060 0.000000 0.000000 0.000000
0.570000 1.519880 0.000000 0.000000 0.000000
0.570000 1.624699 0.000000 0.000000 0.000000
0.570000 1.729518 -0.119932 -0.010642 0.120421
0.570000 1.834337 -0.125426 -0.010642 0.125894
0.570000 1.939157 0.000000 0.000000 0.000000
0.570000 2.043976 0.000000 0.000000 0.000000
0.570000 2.148795 0.000000 0.000000 0.000000
0.570000 2.253614 0.000000 0.000000 0.000000
0.570000 2.358434 0.000000 0.000000 0.000000
0.570000 2.463253 -0.169737 -0.005476 0.169827
0.570000 2.568072 -0.173587 -0.005476 0.173676
0.570000 2.672892 0.000000 0.000000 0.000000
0.570000 2.777711 0.000000 0.000000 0.000000
0.570000 2.882530 0.000000 0.000000 0.000000
0.570000 2.987349 0.000000 0.000000 0.000000
0.570000 3.092169 0.000000 0.000000 0.000000
0.570000 3.196988 -0.212897 -0.004356 0.212941
0.570000 3.301807 -0.212964 -0.004356 0.213009
0.570000 3.406627 0.000000 0.000000 0.000000
0.570000 3.511446 0.000000 0.000000 0.000000
0.570000 3.616265 0.000000 0.000000 0.000000
0.570000 3.721084 0.000000 0.000000 0.000000
0.570000 3.825904 0.000000 0.000000 0.000000
0.570000 3.930723 -0.259523 -0.002785 0.259538
0.570000 4.035542 -0.260266 -0.002785 0.260281
0.570000 4.140361 0.000000 0.000000 0.000000
0.570000 4.245181 0.000000 0.000000 0.000000
0.570000 4.350000 0.000000 0.000000 0.000000
0.570000 4.454819 0.000000 0.000000 0.000000
0.570000 4.559639 0.000000 0.000000 0.000000
0.570000 4.664458 -0.268229 -0.002076 0.268237
0.570000 4.769277 -0.254444 -0.002076 0.254452
0.570000 4.874096 0.000000 0.000000 0.000000
0.570000 4.978916 0.000000 0.000000 0.000000
0.570000 5.083735 0.000000 0.000000 0.000000
0.570000 5.188554 0.000000 0.000000 0.000000
0.570000 5.293373 0.000000 0.000000 0.000000
0.570000 5.398193 -0.215946 -0.001918 0.215955
0.570000 5.503012 -0.198845 -0.001918 0.198854
0.570000 5.607831 0.000000 0.000000 0.000000
0.570000 5.712651 0.000000 0.000000 0.000000
0.570000 5.817470 0.000000 0.000000 0.000000
0.570000 5.922289 0.000000 0.000000 0.000000
0.570000 6.027108 0.000000 0.000000 0.000000
0.570000 6.131928 -0.164960 0.002355 0.164980
0.570000 6.236747 -0.153414 0.002355 0.153435
0.570000 6.341566 0.000000 0.000000 0.000000
0.570000 6.446386 0.000000 0.000000 0.000000
0.570000 6.551205 0.000000 0.000000 0.000000
0.570000 6.656024 0.000000 0.000000 0.000000
0.570000 6.760843 0.000000 0.000000 0.000000
0.570000 6.865663 -0.114387 0.007801 0.114667
0.570000 6.970482 -0.106145 0.007801 0.106446
0.570000 7.075301 0.000000 0.000000 0.000000
0.570000 7.180120 0.000000 0.000000 0.000000
0.570000 7.284940 0.000000 0.000000 0.000000
0.570000 7.389759 0.000000 0.000000 0.000000
0.570000 7.494578 0.000000 0.000000 0.000000
0.570000 7.599398 -0.066737 0.008839 0.067342
0.570000 7.704217 -0.060552 0.008839 0.061218
0.570000 7.809036 0.000000 0.000000 0.000000
0.570000 7.913855 0.000000 0.000000 0.000000
0.570000 8.018675 0.000000 0.000000 0.000000
0.570000 8.123494 0.000000 0.000000 0.000000
0.570000 8.228313 0.000000 0.000000 0.000000
0.570000 8.333133 -0.008785 0.002552 0.009157
0.570000 8.437952 -0.004228 0.004117 0.005912
0.570000 8.542771 -0.001345 0.001564 0.002063
0.570000 8.647590 0.000000 0.000000 0.000000
0.696667 0.052410 0.000000 0.000000 0.000000
0.696667 0.157229 -0.000606 -0.002252 0.002332
0.696667 0.262048 -0.001093 -0.008147 0.008221
0.696667 0.366867 -0.003726 -0.005895 0.006974
0.696667 0.471687 0.000000 0.000000 0.000000
0.696667 0.576506 0.000000 0.000000 0.000000
0.696667 0.681325 0.000000 0.000000 0.000000
0.696667 0.786145 0.000000 0.000000 0.000000
0.696667 0.890964 0.000000 0.000000 0.000000
0.696667 0.995783 -0.038598 -0.002542 0.038688
0.696667 1.100602 -0.043128 -0.002542 0.043209
0.696667 1.205422 0.000000 0.000000 0.000000
0.696667 1.310241 0.000000 0.000000 0.000000
0.696667 1.415060 0.000000 0.000000 0.000000
0.696667 1.519880 0.000000 0.000000 0.000000
0.696667 1.624699 0.000000 0.000000 0.000000
0.696667 1.729518 -0.068251 -0.002743 0.068309
0.696667 1.834337 -0.071937 -0.002743 0.071992
0.696667 1.939157 0.000000 0.000000 0.000000
0.696667 2.043976 0.000000 0.000000 0.000000
0.696667 2.148795 0.000000 0.000000 0.000000
0.696667 2.253614 0.000000 0.000000 0.000000
0.696667 2.358434 0.000000 0.000000 0.000000
0.696667 2.463253 -0.095076 -0.001856 0.095095
0.696667 2.568072 -0.098104 -0.001856 0.098121
0.696667 2.672892 0.000000 0.000000 0.000000
0.696667 2.777711 0.000000 0.000000 0.000000
0.696667 2.882530 0.000000 0.000000 0.000000
0.696667 2.987349 0.000000 0.000000 0.000000
0.696667 3.092169 0.000000 0.000000 0.000000
0.696667 3.196988 -0.118333 -0.002629 0.118362
0.696667 3.301807 -0.119361 -0.002629 0.119390
0.696667 3.406627 0.000000 0.000000 0.000000
0.696667 3.511446 0.000000 0.000000 0.000000
0.696667 3.616265 0.000000 0.000000 0.000000
0.696667 3.721084 0.000000 0.000000 0.000000
0.696667 3.825904 0.000000 0.000000 0.000000
0.696667 3.930723 -0.143687 -0.001894 0.143700
0.696667 4.035542 -0.145771 -0.001894 0.145783
0.696667 4.140361 0.000000 0.000000 0.000000
0.696667 4.245181 0.000000 0.000000 0.000000
0.696667 4.350000 0.000000 0.000000 0.000000
0.696667 4.454819 0.000000 0.000000 0.000000
0.696667 4.559639 0.000000 0.000000 0.000000
0.696667 4.664458 -0.147189 -0.001884 0.147201
0.696667 4.769277 -0.141440 -0.001884 0.141453
0.696667 4.874096 0.000000 0.000000 0.000000
0.696667 4.978916 0.000000 0.000000 0.000000
0.696667 5.083735 0.000000 0.000000 0.000000
0.696667 5.188554 0.000000 0.000000 0.000000
0.696667 5.293373 0.000000 0.000000 0.000000
0.696667 5.398193 -0.118420 -0.002480 0.118446
0.696667 5.503012 -0.110898 -0.002480 0.110926
0.696667 5.607831 0.000000 0.000000 0.000000
0.696667 5.712651 0.000000 0.000000 0.000000
0.696667 5.817470 0.000000 0.000000 0.000000
0.696667 5.922289 0.000000 0.000000 0.000000
0.696667 6.027108 0.000000 0.000000 0.000000
0.696667 6.131928 -0.091410 -0.000549 0.091412
0.696667 6.236747 -0.086411 -0.000549 0.086414
0.696667 6.341566 0.000000 0.000000 0.000000
0.696667 6.446386 0.000000 0.000000 0.000000
0.696667 6.551205 0.000000 0.000000 0.000000
0.696667 6.656024 0.000000 0.000000 0.000000
0.696667 6.760843 0.000000 0.000000 0.000000
0.696667 6.865663 -0.064234 0.001392 0.064252
0.696667 6.970482 -0.060081 0.001392 0.060100
0.696667 7.075301 0.000000 0.000000 0.000000
0.696667 7.180120 0.000000 0.000000 0.000000
0.696667 7.284940 0.000000 0.000000 0.000000
0.696667 7.389759 0.000000 0.000000 0.000000
0.696667 7.494578 0.000000 0.000000 0.000000
0.696667 7.599398 -0.037738 0.002058 0.037799
0.696667 7.704217 -0.033942 0.002058 0.034009
0.696667 7.809036 0.000000 0.000000 0.000000
0.696667 7.913855 0.000000 0.000000 0.000000
0.696667 8.018675 0.000000 0.000000 0.000000
0.696667 8.123494 0.000000 0.000000 0.000000
0.696667 8.228313 0.000000 0.000000 0.000000
0.696667 8.333133 -0.003351 0.004814 0.005866
0.696667 8.437952 -0.001099 0.006766 0.006857
0.696667 8.542771 -0.000848 0.001952 0.002128
0.696667 8.647590 0.000000 0.000000 0.000000
0.823333 0.052410 0.000000 0.000000 0.000000
0.823333 0.157229 -0.000466 -0.002396 0.002440
0.823333 0.262048 -0.000510 -0.008673 0.008689
0.823333 0.366867 -0.001916 -0.006277 0.006564
0.823333 0.471687 0.000000 0.000000 0.000000
0.823333 0.576506 0.000000 0.000000 0.000000
0.823333 0.681325 0.000000 0.000000 0.000000
0.823333 0.786145 0.000000 0.000000 0.000000
0.823333 0.890964 0.000000 0.000000 0.000000
0.823333 0.995783 -0.019313 -0.000247 0.019315
0.823333 1.100602 -0.021739 -0.000247 0.021742
0.823333 1.205422 0.000000 0.000000 0.000000
0.823333 1.310241 0.000000 0.000000 0.000000
0.823333 1.415060 0.000000 0.000000 0.000000
0.823333 1.519880 0.000000 0.000000 0.000000
0.823333 1.624699 0.000000 0.000000 0.000000
0.823333 1.729518 -0.033237 -0.000639 0.033243
0.823333 1.834337 -0.034935 -0.000639 0.034941
0.823333 1.939157 0.000000 0.000000 0.000000
0.823333 2.043976 0.000000 0.000000 0.000000
0.823333 2.148795 0.000000 0.000000 0.000000
0.823333 2.253614 0.000000 0.000000 0.000000
0.823333 2.358434 0.000000 0.000000 0.000000
0.823333 2.463253 -0.044314 -0.000920 0.044324
0.823333 2.568072 -0.045684 -0.000920 0.045694
0.823333 2.672892 0.000000 0.000000 0.000000
0.823333 2.777711 0.000000 0.000000 0.000000
0.823333 2.882530 0.000000 0.000000 0.000000
0.823333 2.987349 0.000000 0.000000 0.000000
0.823333 3.092169 0.000000 0.000000 0.000000
0.823333 3.196988 -0.053115 -0.002319 0.053166
0.823333 3.301807 -0.053635 -0.002319 0.053685
0.823333 3.406627 0.000000 0.000000 0.000000
0.823333 3.511446 0.000000 0.000000 0.000000
0.823333 3.616265 0.000000 0.000000 0.000000
